condition,comment_slot,post_id,comment,category,confidence,reasoning
Human,Cyv2nzcR0ic,15,☔️💙,emoji_only,high,no letters or digits
Human,DTIwN17jeaP,15,😮😮👏👏👏👏👏,emoji_only,high,no letters or digits
Human,DU1U8PajE9B,15,"Omg, this looks so wonderful Sofi!! The way you did the prespective and colors is very well done. 😍❤️👏",praise_admiration,high,admires work with words
Human,DQYB2QXEidj,15,I love it!!!! My favorite flower made from glass I need a bouquet 💐 to cherish forever and they won’t die!,praise_admiration,high,expresses admiration and excitement
Human,DKcV3N1TsQm,15,❤️🔥🔥🔥,emoji_only,high,no letters or digits
Human,DLi3y43shZY,15,😍😍😍,emoji_only,high,no letters or digits
Human,Cy-If2RN884,15,Absolutamente maravilloso !  Que bonito !!!!! 😍😍😍👏👏👏,praise_admiration,high,admires the work
Human,DTD6ISFD4Q-,15,😍😍😍,emoji_only,high,no letters or digits
Human,CzWZhRMPvrq,15,Wow🙌,praise_admiration,high,expresses admiration and excitement
Human,C5-XuYytQJA,15,😍👏👏magnifique,praise_admiration,high,admires work with emojis
Human,DVOsQAMiOGY,15,Adorable 😍,praise_admiration,high,expresses admiration with emoji
Human,DU3SuY6CELe,15,😍😍👌🏻,emoji_only,high,no letters or digits
Human,DSIYSSbDNd_,15,Magnificent work 😎🙌🏽🔥🔥🔥,praise_admiration,high,admires work with emojis
Human,DQ7CQx0gr5i,15,Soooo wunderschön geworden 😍🔥🔥🔥🔥🔥,praise_admiration,high,admires work with exclamations
Human,DS2rkiZDz2c,15,💏❤🌺😘,emoji_only,high,no letters or digits
Human,DUyPt9VjsQ5,15,Gorgeous shot 👏👏👏,praise_admiration,high,admires work with emojis
Human,DMdI1V1x-FB,15,❤️,emoji_only,high,no letters or digits
Human,DUf6bsWAXBE,15,Love this great work!,praise_admiration,high,expresses genuine admiration
Human,DU4prPtDcDC,15,Be like water because people will be happy only when you flow according to their wishes.❤️‍🩹,praise_admiration,high,admires work with words and emoji
Human,Cn0U3pipNXd,15,My favorite night walk,neutral_question,medium,open-ended phrase
Human,DCo8_2DRKy_,15,❤️🤎🧡💖,emoji_only,high,no letters or digits
Human,DULiw0HjQcG,15,👁️🥰🤗😃ein schönes dezentes blau.,non_english,high,contains non-English characters
Human,DPl8zFJCG_-,15,كيوت ❤️,non_english,high,Arabic language
Human,CLR_n4pH0O5,15,So beautiful guys 🙌❤️❤️❤️❤️,praise_admiration,high,admires work with exclamations
Human,DMKbF9jiE18,15,😍🥰❤️❤️❤️,emoji_only,high,no letters or digits
Human,DSQphyuDFC1,15,"Stay tuned, Boppers",humor_meme,high,clear joke reference
Human,C_aGVOMymRL,15,😮😍👏👏👏,emoji_only,high,no letters or digits
Human,DL41F9qgFZX,15,"Wonderful, Ralphy! ❤️👏",praise_admiration,high,admires work with words and emojis
Human,DC40mMHy_a0,15,Agatha first appeared in a fantastic four comic babysitting Susan and Mr fantastic’s baby,praise_admiration,high,admires the reference
Human,DKpBG-Ju0U7,15,Fantastic 👏👏👏👏🔥❤️,praise_admiration,high,admires work with emojis
Human,CognJlkJbtU,15,🔥🔥🔥🔌,emoji_only,high,no letters or digits
Human,DPor_WlDO4I,15,Bellissimo 😍❤️,praise_admiration,high,admires work with emojis
Human,DDhx9Znow-I,16,😮😮😮❤️❤️❤️,emoji_only,high,no letters or digits
Human,Cyv2nzcR0ic,16,😍😍😍😍😍😍😍,emoji_only,high,no letters or digits
Human,DTIwN17jeaP,16,"Oh my, that is glittery! 🤩🫶",praise_admiration,high,admires work with exclamations
Human,DU1U8PajE9B,16,So nice to see the process and the result is so magical ✨️ 💖  great work!,praise_admiration,high,admires work and language
Human,DQYB2QXEidj,16,This is beautifullll🌟,praise_admiration,high,admires work with exclamation
Human,DKcV3N1TsQm,16,🔥👏❤️,emoji_only,high,no letters or digits
Human,DLi3y43shZY,16,Bunny overload in the absolute cutest way possible~ I love them so much 🩷,praise_admiration,high,"admires work, uses enthusiastic language"
Human,Cy-If2RN884,16,WOW!! ❤️,praise_admiration,high,admires the work
Human,DTD6ISFD4Q-,16,Wow😍,praise_admiration,high,admires the work
Human,CzWZhRMPvrq,16,Wow😮🔥🔥🔥🔥,praise_admiration,high,admires work with emojis
Human,C5-XuYytQJA,16,Superbe 😍. Ce ciel !!!,praise_admiration,high,admires work with exclamations
Human,DVOsQAMiOGY,16,Adorable ❤️❤️❤️,praise_admiration,high,admires work with emojis
Human,DU3SuY6CELe,16,🔥🔥,emoji_only,high,no letters or digits
Human,DSIYSSbDNd_,16,"This Spider-Man artwork is pure visual perfection! The colors vibrate with life, the gleam in his eyes conveys presence — a true work of art that unites technique and emotion. Great work bro!!! It’s awesome!!! 👏🏻👏🏻🔥🔥🔥",praise_admiration,high,"admires work, uses enthusiastic language"
Human,DQ7CQx0gr5i,16,Meraviglioso,praise_admiration,high,Italian for beautiful
Human,DS2rkiZDz2c,16,❤️,emoji_only,high,no letters or digits
Human,DUyPt9VjsQ5,16,🩶,emoji_only,high,no letters or digits
Human,DMdI1V1x-FB,16,❤️❤️❤️,emoji_only,high,no letters or digits
Human,DUf6bsWAXBE,16,Stunning video 🔥🔥🔥🔥🔥,praise_admiration,high,admires work with exclamations
Human,DU4prPtDcDC,16,"The scene feels incredibly immersive 🌌 — the atmosphere, the sound 🔊, and the pacing 🎬 all come together to create something that keeps your attention from start to finish. 🔥✨",praise_admiration,high,admires the artwork
Human,Cn0U3pipNXd,16,❤️❤️,emoji_only,high,no letters or digits
Human,DCo8_2DRKy_,16,Awesome 😍😍😍❤️❤️❤️,praise_admiration,high,admires work with emojis
Human,DULiw0HjQcG,16,🔥🔥🔥🔥😍😍😍,emoji_only,high,no letters or digits
Human,DPl8zFJCG_-,16,😭😭,emoji_only,high,no letters or digits
Human,CLR_n4pH0O5,16,☦️☦️☦️☦️☦️😍😍😍,emoji_only,high,no letters or digits
Human,DMKbF9jiE18,16,👏👏👏,emoji_only,high,no letters or digits
Human,C_aGVOMymRL,16,❤️😍😍😍😍❤️,emoji_only,high,no letters or digits
Human,DL41F9qgFZX,16,So good 💞,praise_admiration,high,expresses genuine admiration
Human,DC40mMHy_a0,16,First,needs_review,low,ambiguous slang
Human,DKpBG-Ju0U7,16,🫵👏👏🙌🤘👍🔥🔥🔥🔥🔥🔥🙌🙌🤘🤘👏👏🤘,emoji_only,high,no letters or digits
Human,CognJlkJbtU,16,I'm not the biggest fan of Lamborghinis but this is sexy as f,praise_admiration,high,admires the work
Human,DPor_WlDO4I,16,😍😍,emoji_only,high,no letters or digits
Human,DDhx9Znow-I,17,The lightning is so pretty!😍,praise_admiration,high,admires work with words
Human,Cyv2nzcR0ic,17,i love how your art style has changed over the years,praise_admiration,high,expresses admiration and positivity
Human,DTIwN17jeaP,17,😍,emoji_only,high,no letters or digits
Human,DU1U8PajE9B,17,This took my breath away omg,praise_admiration,high,admires work with exclamations
Human,DQYB2QXEidj,17,❤️❤️❤️❤️❤️,emoji_only,high,no letters or digits
Human,DKcV3N1TsQm,17,🔥🔥🔥🔥,emoji_only,high,no letters or digits
Human,DLi3y43shZY,17,This is so adorable! 😊💕,praise_admiration,high,expresses genuine admiration
Human,Cy-If2RN884,17,😮😮😮😮❤️🙌MAGNÍFICO!!!👏👏,praise_admiration,high,excited language and emojis
Human,DTD6ISFD4Q-,17,❤️,emoji_only,high,no letters or digits
Human,CzWZhRMPvrq,17,Wow!!!😍😍,praise_admiration,high,admires work with exclamations
Human,C5-XuYytQJA,17,Magnifique 😍,praise_admiration,high,admires work with emoji
Human,DVOsQAMiOGY,17,😮😮👏👏👏,emoji_only,high,no letters or digits
Human,DU3SuY6CELe,17,This is very inspirational! Beautiful 🥰,praise_admiration,high,"admires work, uses exclamation"
Human,DQ7CQx0gr5i,17,So cute ❤️,praise_admiration,high,expresses genuine admiration
Human,DUyPt9VjsQ5,17,😍😍😍😍😍😍,emoji_only,high,no letters or digits
Human,DMdI1V1x-FB,17,😍😍😍,emoji_only,high,no letters or digits
Human,DUf6bsWAXBE,17,Awesome 👏👏,praise_admiration,high,admires work with exclamations
Human,Cn0U3pipNXd,17,Absolutely beautiful!! ❤️,praise_admiration,high,admires work with exclamation
Human,DCo8_2DRKy_,17,Just beautiful!!😍😍😍 So graceful!!,praise_admiration,high,admires work with exclamations
Human,DULiw0HjQcG,17,👌💙🩵,emoji_only,high,no letters or digits
Human,DPl8zFJCG_-,17,My sunshine 😍,praise_admiration,high,expresses admiration and positivity
Human,CLR_n4pH0O5,17,Ты настоящий мужчина!Красавец! Дай бог твоей семье здоровья и счастья. Долгих лет тебе и твоей семье .,praise_admiration,high,Expresses admiration and positivity
Human,DMKbF9jiE18,17,So cool~🚬😍,praise_admiration,high,admires work with words and emojis
Human,DSQphyuDFC1,17,"I can't make it! ""Good! I'm sicka runnin from these wimps!"" 💪🏻",humor_meme,high,clear joke with punchline
Human,C_aGVOMymRL,17,👏👏👏❤️❤️❤️,emoji_only,high,no letters or digits
Human,DL41F9qgFZX,17,INCREDIBLE OMG 🤩,praise_admiration,high,admires work with exclamations
Human,DC40mMHy_a0,17,First,needs_review,low, unclear meaning
Human,DKpBG-Ju0U7,17,😮😮😮😮,emoji_only,high,no letters or digits
Human,CognJlkJbtU,17,Oh hell nah,hostility_harassment,high,exclamatory language
Human,DPor_WlDO4I,17,👏👏,emoji_only,high,no letters or digits
Human,DDhx9Znow-I,18,👏really love your work❤️fulled with spirit,praise_admiration,high,"admires work, uses emojis"
Human,Cyv2nzcR0ic,18,Water and star 🙌 gosh this is beautiful!,praise_admiration,high,admires the artwork
Human,DTIwN17jeaP,18,Holy gorgeous 😍,praise_admiration,high,admires work with exclamation
Human,DU1U8PajE9B,18,This is beautiful 😍 love seeing your process!!,praise_admiration,high,expresses admiration and positivity
Human,DQYB2QXEidj,18,"I need it, I want it😍😍",praise_admiration,high,admires work with emojis
Human,DKcV3N1TsQm,18,Yo this is a dope shirt 🔥 Nice work bro,praise_admiration,high,"admires work, uses slang"
Human,DLi3y43shZY,18,Such cuties!! 💕,praise_admiration,high,admires the artwork
Human,Cy-If2RN884,18,Invita a caminar y mecerse en esa naturaleza tan bella y acogedora. 😍😍😍,praise_admiration,high,admires nature beauty
Human,DTD6ISFD4Q-,18,Jesus😍🤍,praise_admiration,high,admires work with emojis
Human,CzWZhRMPvrq,18,Wow mesmerizing 🙌,praise_admiration,high,admires the work
Human,C5-XuYytQJA,18,Superbe! 😍,praise_admiration,high,admires the work
Human,DVOsQAMiOGY,18,😮🔥🔥🔥👏👏👏,emoji_only,high,no letters or digits
Human,DU3SuY6CELe,18,🙌 These are so beautiful ❤️,praise_admiration,high,admires work with words and emojis
Human,DSIYSSbDNd_,18,"First 🔥 those webs are really amazing, I can imagine the time it took you! 🕸️🔥",praise_admiration,high,admires the artwork
Human,DQ7CQx0gr5i,18,Das Ergebnis ist wirklich großartig 😍👏👏😍der Realismus ist fantastisch 👌🏼👌🏼👌🏼👌🏼,praise_admiration,high,admires work with emojis
Human,DS2rkiZDz2c,18,Best,praise_admiration,high,simple adjective
Human,DUyPt9VjsQ5,18,❤️,emoji_only,high,no letters or digits
Human,DMdI1V1x-FB,18,😍😍😍😍😍😍😍😍,emoji_only,high,no letters or digits
Human,DUf6bsWAXBE,18,Gorgeous 😭,praise_admiration,high,expresses admiration with emoji
Human,DU4prPtDcDC,18,Imagine this one on a wall with a 3D effect 😢😍😍❤️❤️❤️,praise_admiration,high,admires work with emojis
Human,Cn0U3pipNXd,18,@jahsenmicom,other,high,"tag only, no content"
Human,DCo8_2DRKy_,18,🔥🔥🔥,emoji_only,high,no letters or digits
Human,DULiw0HjQcG,18,😍😮😍,emoji_only,high,no letters or digits
Human,DPl8zFJCG_-,18,⁨🥹بدي مثلو 😭⁩,non_english,low,language not English
Human,CLR_n4pH0O5,18,Stunning.,praise_admiration,high,admires the work
Human,DMKbF9jiE18,18,😎,emoji_only,high,no letters or digits
Human,C_aGVOMymRL,18,👏👏👏👏,emoji_only,high,no letters or digits
Human,DL41F9qgFZX,18,🔥,emoji_only,high,no letters or digits
Human,DC40mMHy_a0,18,@danielselon Check out this piece of awesome.,praise_admiration,high,admires the work
Human,DKpBG-Ju0U7,18,THE BEST !!!!!!!,praise_admiration,high,"excited language, mild profanity"
Human,CognJlkJbtU,18,Wooooahhh,praise_admiration,high,excited language
Human,DPor_WlDO4I,18,J'adore les couleurs et la force expressive. C'est toujours un plaisir de regarder tes peintures.,praise_admiration,high,admires colors and expressive force
Human,DDhx9Znow-I,19,"It feels like a scene from a dream, its so beautiful ❤️❤️❤️",praise_admiration,high,"admires work, uses exclamations"
Human,Cyv2nzcR0ic,19,Beautiful work 😍,praise_admiration,high,admires the work
Human,DTIwN17jeaP,19,I love the way of rapture celestial energy ✨,praise_admiration,high,admires the work
Human,DU1U8PajE9B,19,Oh this is AMAZING!!!! More Barbie please 🩷✨🤩🤩,praise_admiration,high,admires work with exclamations
Human,DQYB2QXEidj,19,So elegant and pretty!😍,praise_admiration,high,admires the work
Human,DKcV3N1TsQm,19,"I love this so much, it’s amazing ❤️🌹🖤",praise_admiration,high,admires the work
Human,DLi3y43shZY,19,Omg sooo cute 🥺 I would love to have one like that!!!!!!,praise_admiration,high,admires work with exclamations
Human,Cy-If2RN884,19,"Muito talentoso, parabéns ❤️",praise_admiration,high,"admires work, uses Portuguese phrase"
Human,DTD6ISFD4Q-,19,Цена?,non_english,high,contains Cyrillic characters
Human,CzWZhRMPvrq,19,Wow it is beautiful😍❤️,praise_admiration,high,admires work with words and emojis
Human,C5-XuYytQJA,19,Magnifique ✨,praise_admiration,high,admires work with emoji
Human,DVOsQAMiOGY,19,❤️😍❤️😍❤️😍❤️😍,emoji_only,high,no letters or digits
Human,DU3SuY6CELe,19,Beautiful …. Also the presentation👏,praise_admiration,high,admires work and uses 👏
Human,DSIYSSbDNd_,19,Yooo that's so dope🔥🔥🔥🔥....cooked it really well..thank for making me look spectacular as usual 😍,praise_admiration,high,"admires work, uses enthusiastic language"
Human,DQ7CQx0gr5i,19,Ich mag deine Farbpalette sehr sehr sehr 😍 Silvia rockt... wie immer ❤️,praise_admiration,high,admires color palette and complimented artist
Human,DS2rkiZDz2c,19,@nola_47_ وربي منجد فيها منك,non_english,high,clearly written in another language
Human,DMdI1V1x-FB,19,🧡,emoji_only,high,no letters or digits
Human,DUf6bsWAXBE,19,🔥🔥🔥❤️,emoji_only,high,no letters or digits
Human,DU4prPtDcDC,19,Temple run,humor_meme,high,Reference to popular game
Human,Cn0U3pipNXd,19,@vjweibel,other,high,"tag only, no content"
Human,DCo8_2DRKy_,19,"A stranger is being special, Feels like falling in love again...!!!",praise_admiration,high,"admires work, uses emotive language"
Human,DULiw0HjQcG,19,👏👏👏,emoji_only,high,no letters or digits
Human,DPl8zFJCG_-,19,😍,emoji_only,high,no letters or digits
Human,CLR_n4pH0O5,19,lone time no see. are you guys okay?,neutral_question,medium,neutral observation
Human,DMKbF9jiE18,19,❤️❤️😍,emoji_only,high,no letters or digits
Human,C_aGVOMymRL,19,👏👏👏👏😍😍great😍,praise_admiration,high,admires work with emojis
Human,DL41F9qgFZX,19,😍🔥👏👏,emoji_only,high,no letters or digits
Human,DC40mMHy_a0,19,Tf do these characters gotta do with each other ?,needs_review,medium,"ambiguous slang, mixed languages"
Human,DKpBG-Ju0U7,19,So cool! ❤️👏🔥❤️,praise_admiration,high,admires the work
Human,CognJlkJbtU,19,#حديقه #حدائق_منزليه #نوافير #مظلات #شلالات #عشب_طبيعي #جلسات #اضاءات #عشب_جداري #ارضيات #استراحات #حديقة #الرياض,non_english,high,clearly written in another language
Human,DPor_WlDO4I,19,🔥🔥,emoji_only,high,no letters or digits
Human,DDhx9Znow-I,20,👍🖌️,emoji_only,high,no letters or digits
Human,Cyv2nzcR0ic,20,🔥🔥🔥,emoji_only,high,no letters or digits
Human,DTIwN17jeaP,20,"Oh my word, how magically delicious!!  👏👏👏 😮 💖  May I ask what brand you use for the glitter watercolors part?",praise_admiration,high,admires the artwork
